Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 25.80, 0.00, 3.55, 1816.03, 15695.66
1.54, 0.80, 0.00, 66.98, 1914.87, 15695.66
2.86, 10.90, 0.00, 66.98, 1958.84, 15695.66
4.18, 0.00, 0.00, 67.36, 1983.92, 15695.66
5.49, 0.80, 0.00, 67.36, 1982.70, 15695.66
9.46, 100.00, 80.00, 890.71, 2340.99, 15695.66
13.39, 5.80, 39.90, 890.71, 2539.80, 15695.66
17.32, 20.30, 20.00, 891.09, 2440.29, 15695.66
21.26, 29.30, 40.00, 891.09, 2401.11, 15695.66
25.21, 30.30, 40.00, 891.21, 2382.80, 15695.66
29.15, 34.10, 30.00, 891.34, 2363.80, 15695.66
33.08, 28.00, 39.90, 891.34, 2359.92, 15695.66
37.03, 27.40, 30.00, 891.34, 2358.78, 15695.66
40.96, 29.20, 20.00, 891.34, 2359.91, 15695.66
44.89, 27.90, 39.90, 891.34, 2358.35, 15695.66
48.83, 25.20, 20.00, 891.34, 2363.13, 15695.66
52.76, 25.00, 50.00, 891.46, 2365.08, 15695.66
56.70, 26.30, 10.00, 891.46, 2368.23, 15695.66
60.63, 28.10, 40.00, 891.46, 2365.90, 15695.66
64.57, 26.90, 50.00, 891.71, 2368.08, 15695.66
68.50, 28.10, 40.00, 891.71, 2364.66, 15695.66
72.43, 24.60, 50.00, 891.84, 2367.11, 15695.66
76.37, 23.30, 40.00, 892.34, 2370.96, 15695.66
80.32, 27.70, 59.90, 892.34, 2369.19, 15695.66
84.25, 27.00, 30.00, 892.46, 2371.20, 15695.66
88.18, 24.80, 70.00, 892.46, 2372.95, 15695.66
92.11, 23.30, 60.00, 892.59, 2378.10, 15695.66
96.05, 25.60, 30.00, 892.71, 2383.79, 15695.66
99.98, 22.00, 30.00, 892.71, 2383.99, 15695.66
103.91, 25.20, 30.00, 892.96, 2385.63, 15695.66
107.84, 24.80, 30.00, 892.96, 2388.05, 15695.66
111.78, 24.80, 40.00, 893.09, 2388.72, 15695.66
115.72, 23.10, 40.00, 893.09, 2391.88, 15695.66
119.66, 27.70, 30.00, 893.21, 2391.72, 15695.66
123.59, 26.70, 40.00, 893.59, 2396.25, 15695.66
